delivery_id,order_id,driver_id,estimated_delivery_time,actual_delivery_time,delivery_duration_minutes,status,customer_rating,issue_reported
a152bb8b-cabb-46fd-9870-0ca2546c7d6a,ce47de88-6c9f-4625-a916-8813d4f1d989,78d78d68-3f03-4c4a-95a8-b9d1d74dcbe8,2023-01-28 18:22:16,2023-01-28 18:38:16,60.2871618816161,Delivered,5.0,Food quality issue
6f9678ca-aa91-4f5e-a602-66fb75ff3655,5d08995e-d491-46a6-9e42-c52be006bc9f,e23448a6-b0eb-4357-9dbc-a680955a871e,2023-06-22 20:57:32,2023-06-22 20:43:32,16.761485804437484,Delivered,,
6bf30ced-43ab-47d8-82c3-cc56e9627588,0a77c216-40fb-4834-a14e-29e77035f45a,9444cfd1-533a-4ae2-86eb-0e32ae71423a,2023-02-27 16:46:02,2023-02-27 16:41:02,26.285248821906926,Delivered,,
2e7aa555-5e10-4b2b-93d4-38b37aaa7ebc,3c54f62a-c2d7-4574-af29-b181829413cb,d09377b2-64bb-4c9a-aee2-91779ae236ab,2023-10-19 11:44:04,2023-10-19 11:55:04,46.528497947512776,Delivered,,
f9a855f8-4cfa-40be-9b10-43b3427d05f9,69ec77fe-4076-4d6b-b8ec-ec1bd9edae7b,252dd838-1c86-40c3-adf7-c9eb6f89aa02,2023-03-08 20:00:29,2023-03-08 20:10:29,64.95161402230056,Delivered,5.0,Driver was unprofessional
c116272b-359f-4e1b-adab-23337e373f0c,4dd509f6-a85d-4fcc-a811-7b3c42b0ba39,e23448a6-b0eb-4357-9dbc-a680955a871e,2023-06-24 15:44:52,2023-06-24 15:39:52,45.88628043205095,Delivered,,
06c7654d-bbd6-4323-b13c-93a0dba7edaf,f0545034-193e-4639-9f98-3ee1da93e5d9,51e907b4-0111-4f8c-9390-f7e9799dc980,2023-07-09 14:35:48,2023-07-09 14:54:48,53.726211984586534,Delivered,4.0,
5d557dc2-a996-4555-a7db-3368cf8634b2,6989ee42-87d0-4209-8756-cd40d569eef0,2ceddcca-94f2-4da5-a472-0524e31a402f,2023-04-19 13:43:18,2023-04-19 13:51:18,62.02165381437498,Delivered,3.0,
166c933e-203b-411c-9ddb-f4b5d08190ec,004b1692-ea2e-471d-be6d-7c2eb2bbd032,c12d98c5-db0f-47f3-98c5-7dcf32f30399,2023-10-02 21:17:14,2023-10-02 21:11:14,23.954639009813164,Delivered,3.0,
60638d25-ea93-4b65-900a-8b152053b937,be753d07-30df-4196-9cb4-d0fc7550d1d1,62eaa968-f2f4-4004-8fa1-4b3005ea00bb,2023-03-24 19:22:46,2023-03-24 19:23:46,53.43541579711266,Delivered,5.0,
422ed36b-91de-41b8-b3a9-0b70b3fcfead,130a2757-d120-40a3-8379-cd33af75da5e,e9aea2c2-af36-48a1-9bf8-b073c219c3cc,2023-03-23 23:24:46,2023-03-23 23:15:46,32.776171695427585,Delivered,,
ed4f2c1e-9aea-4eb1-a779-43c10f2f8810,ed4f69e0-22a9-4446-afbf-b708935deb56,c12d98c5-db0f-47f3-98c5-7dcf32f30399,2023-01-31 17:57:25,2023-01-31 18:03:25,40.37933459604222,Delivered,5.0,
098e86dd-2c7f-4720-9783-7181989140e8,2e4c1df7-f384-4429-a373-24d6cd8557a7,047d4edc-8141-43b1-87e6-6d13d7da6c51,2023-03-14 11:49:30,2023-03-14 11:51:30,30.49043833800024,Delivered,5.0,
7ef809a1-cc92-41d3-98dc-559d41722210,8bcdf237-7d50-4950-b23a-cd6bcc6bbf1f,e1ad9d60-e1c8-405b-a3cf-dd8fcb721b13,2023-10-16 13:17:18,2023-10-16 13:15:18,39.276928582282444,Delivered,5.0,Driver was unprofessional
935e096c-dad0-4e77-9418-c05673eb45c7,734f4993-f540-453e-8aaf-ff8fec77121d,78aa1e49-7ab2-47e5-b1e8-fb3eeb6848e1,2023-04-19 09:15:37,2023-04-19 09:21:37,35.486168141028145,Delivered,5.0,
f73df586-24e7-4a0c-aead-5cc6fdf83871,963774d2-b3bd-4a00-b42d-0460fe7fd69a,749f6d4e-4795-4daa-b981-53d019e477c7,2023-07-13 20:45:10,2023-07-13 21:02:10,51.797698451096316,Delivered,,
57aaca07-83d7-4e73-8f6a-ea4a14cec404,88595566-c5ba-462f-884b-749552b2249d,ade89a9c-a9b8-41e5-87ee-f2998d18adf2,2023-01-07 20:29:14,2023-01-07 20:15:14,33.23155687295841,Delivered,2.0,
23544f36-85a9-4ef2-bae4-90dcce60da2b,f1c221f0-58fc-4c31-87fa-f69a9f914ffc,b39334cb-82d6-4ecc-8b86-fe64fe266d2c,2023-04-04 18:48:44,2023-04-04 18:42:44,40.38551309004447,Delivered,4.0,
d111b60b-d703-45a0-961b-58beae2a494b,97a5b570-bbfc-4daa-bbda-699fde43515d,26f99308-01c0-4edb-a282-a0cee25f4ef9,2023-11-21 07:08:30,2023-11-21 07:26:30,56.146824232852836,Delivered,,
ae911603-fabe-4afa-941f-825d77c557ac,7c9e803f-8490-49b1-bf50-5f04d97463f1,d18f419c-e806-41a0-8c76-0aaffb78da6d,2023-05-26 16:47:55,2023-05-26 16:47:55,30.21533675787043,Delivered,,
bf206874-cf76-4847-82be-3f79e65a6cc5,b0522456-4895-425c-854c-99fb585f7f66,8aeca935-dbc6-46b6-9f16-b489e0bd8e62,2023-04-10 14:07:14,2023-04-10 14:23:14,63.654499561310615,Delivered,5.0,
1dc8da70-c556-4ce2-9745-b8b77c4a00eb,4265855e-5786-4d8e-bf07-e65d0e36047d,1fc694b1-d6d9-4bc3-911c-edfa93121277,2023-08-31 14:08:46,2023-08-31 14:13:46,43.741926321575605,Delivered,5.0,
b6e35775-d809-416a-b531-2401ff9840f3,4da4c095-d70a-41c7-b93f-36c1ee5b64c2,85097545-5ff8-41f5-b4af-1d1cb692b4b8,2023-11-27 12:51:49,2023-11-27 13:06:49,53.818115284901815,Delivered,,
94c98f8f-6778-4bf9-a421-e252a0a80c6f,f5e5c956-4bbb-43a7-8f93-27dec64a7c91,78d78d68-3f03-4c4a-95a8-b9d1d74dcbe8,2023-03-24 23:20:30,2023-03-24 23:14:30,25.437362934788535,Delivered,5.0,
b1e8c4b0-3f7a-4a5f-a5f2-bd1c42a443a3,90f11d2a-70be-41ae-8bad-e539fa5b3b10,047d4edc-8141-43b1-87e6-6d13d7da6c51,2023-02-07 13:41:46,2023-02-07 13:29:46,34.687492503800904,Delivered,,Food was cold
34c764dc-5912-466e-9a1e-442c287cdf79,2024b8fb-a87e-44c8-a1fc-d12df020d2d9,65e33308-ba25-44e4-9fcd-3fd4f53f79d1,2023-06-10 12:54:49,2023-06-10 12:49:49,38.117523335651626,Delivered,4.0,
483e9082-050a-4ff5-bdbc-552cc32b5b15,79ba954e-156c-48b9-8774-500d062ca5ac,0f4d0f51-7045-4aa6-82fa-79da0fb7783b,2023-01-17 14:46:51,2023-01-17 14:39:51,21.563081381456332,Delivered,2.0,Driver was unprofessional
ec17a40a-bb77-4e57-8aa7-d3e04f1a0c5c,0b381df6-2e41-4336-86bd-1d859fce2fb9,5914801b-0c5e-41d2-bc22-c79b73364ca7,2023-12-17 16:14:17,2023-12-17 15:53:17,12.207616679395926,Delivered,5.0,
6bcd193c-0a17-4779-a8a5-9579f9266ab9,e7c3507f-a3c4-4a44-9b1f-2a924415e9a3,e15ee16b-f0cc-4372-a604-a4782760b30f,2023-09-30 14:41:42,2023-09-30 14:45:42,48.28296475744559,Delivered,2.0,
91e8041f-6476-4de4-a5a9-03c0495cc8ff,cfe833b5-82ef-46b9-96cc-b87d49faa540,2ceddcca-94f2-4da5-a472-0524e31a402f,2023-07-01 20:48:56,2023-07-01 21:02:56,55.50072307976278,Delivered,5.0,
c5eab411-5a92-4aa4-807f-2c6ebae66e75,6f6a65c4-cedc-4162-9994-241dd118d402,4de0821b-b748-4c89-978f-0e2fa11883c6,2023-09-22 15:18:48,2023-09-22 15:15:48,28.609602005732974,Delivered,,
4f62582e-8840-4742-aff7-4924ba387648,2525adbd-e0e3-4556-9c3e-18815da6a994,39cb4658-de28-40b7-9461-0aa1c486348a,2023-03-22 06:19:11,2023-03-22 06:08:11,17.15233380628448,Delivered,,
f09752d5-2115-49d6-8e1d-aba2c440e339,b057d9d8-76f7-4f0d-81de-5617c243edb7,b39334cb-82d6-4ecc-8b86-fe64fe266d2c,2023-08-29 09:29:55,2023-08-29 09:17:55,15.30018830263955,Delivered,3.0,
dcb38fa4-0565-48e1-b485-a76bc3ac3257,5918655d-4dc1-413a-8704-196e69855550,b1cfd632-a285-4d6f-a84a-f47bf03c776e,2023-04-05 05:02:45,2023-04-05 04:59:45,26.425172375902296,Delivered,5.0,
7b07aac5-5b6f-4d2b-987c-8c048b902b2d,86340c1b-c4be-40f8-94e2-03df0d3160bb,553349a4-943c-4730-9f42-e4b540298726,2023-10-20 15:07:54,2023-10-20 14:46:54,18.515872060778193,Delivered,,
87588e1b-2acc-4c92-9e57-2aaead032bcb,fd972bf7-b844-4706-bbc7-1e67235bae9c,14a0e0a0-a433-4e09-b1fd-5094c8746a4f,2023-12-06 13:55:54,2023-12-06 13:55:54,51.83604257744209,Delivered,,
6e94bd13-34e1-4a98-972d-f664db00c6c8,71a836bf-d8f7-406d-bd30-4687bfd830fe,78aa1e49-7ab2-47e5-b1e8-fb3eeb6848e1,2023-09-19 17:51:53,2023-09-19 17:49:53,37.620590546714936,Delivered,,
9a8266d3-6062-4f58-af55-086d518c98d5,1c07ded4-c02b-45bd-8b8d-0edb4a7f1efc,8aeca935-dbc6-46b6-9f16-b489e0bd8e62,2023-05-05 21:17:10,2023-05-05 21:07:10,30.41487237282891,Delivered,4.0,
fbf16cdd-8aa0-4284-b33b-e78ef675f7a9,cad7623a-d6e6-49f0-b887-33b15496b583,4d8c1530-e183-4cf9-aca2-3365ca139c3e,2023-03-05 16:30:39,2023-03-05 16:28:39,32.184297156709384,Delivered,3.0,
3efe4072-3e55-4b15-8374-80a3f8d2977f,6bf34f42-43bb-4ac8-a5a6-4c06ab8a6054,047d4edc-8141-43b1-87e6-6d13d7da6c51,2023-08-10 09:21:40,2023-08-10 09:06:40,13.047031849715268,Delivered,5.0,Incorrect address
bbb10eb9-86c7-4abc-8552-ed6601bd2422,fe5003dc-3f42-4818-b4e5-cf583e86a3bb,5b7399fa-125b-429f-8b70-d2a3d8af27f2,2023-05-17 22:16:52,2023-05-17 22:08:52,30.163807299189514,Delivered,5.0,
8b0c39f0-51bd-458c-b537-00036b32aead,41222d72-3461-4307-9428-7408f1df76b7,047d4edc-8141-43b1-87e6-6d13d7da6c51,2023-01-21 15:24:50,2023-01-21 15:04:50,28.75727873367942,Delivered,4.0,
781cde3e-f1f1-41ef-ba01-a522bc095d8c,4aec8aec-98ba-45d9-a0aa-7fecc4254d55,dfda3c5e-9f40-4c99-9d08-eb78e962cbbf,2023-04-06 20:59:16,2023-04-06 20:52:16,30.776572691833696,Delivered,,
1fee3d6b-0659-4634-9122-d116c497f80f,c1bbbf6d-50b1-42b7-b766-f5577d9793bd,749f6d4e-4795-4daa-b981-53d019e477c7,2023-12-23 11:35:05,2023-12-23 11:19:05,21.005546379777755,Delivered,5.0,
e6642e48-ff4e-481c-af08-d0fbc8e34b2e,23658d4b-2b5a-4e1c-8984-bd2a9e230847,4d8c1530-e183-4cf9-aca2-3365ca139c3e,2023-04-26 13:27:02,2023-04-26 13:34:02,52.0514147148582,Delivered,,
05e7b9fc-1630-4dbf-ba68-c4e5d3501152,14eb9bb7-12a6-4c22-b507-c11b2a1725bb,afdee0bc-6ea3-4ca8-940b-74fed06b2205,2023-10-12 15:16:12,2023-10-12 15:16:12,36.87163501988382,Delivered,5.0,
8f057e10-6435-45ed-b4a4-3acbfec5d588,07555c84-50c0-48bd-8583-845405113644,b62afed4-f84c-4acb-b6c2-de5ebc51d1e4,2023-12-26 16:06:14,2023-12-26 15:55:14,26.120881958789695,Delivered,4.0,
b645625b-e94f-44a5-8da4-b62dff257420,5855499d-3edc-476d-8274-f422f885a679,872e5455-2550-44df-803f-f8f2f8128ccd,2023-10-19 10:58:46,2023-10-19 10:57:46,26.79193194767965,Delivered,5.0,
3fe62fee-323b-4cdc-b3db-cdc945333846,119635de-5dc5-45dc-b113-8e70a70dc83c,65e33308-ba25-44e4-9fcd-3fd4f53f79d1,2023-11-09 12:25:48,2023-11-09 12:21:48,32.708705698916596,Delivered,5.0,
96eb12de-fdaf-4bbf-bcbb-3ed810d5343f,7faa36d2-e72e-4ca3-9694-d131d99e59a5,2ceddcca-94f2-4da5-a472-0524e31a402f,2023-07-28 08:48:30,2023-07-28 09:01:30,50.603447129372086,Delivered,5.0,
353fab09-3155-48be-aed9-6498ab3847b2,2a4f048b-a9dc-408b-91b6-636782444570,46f9d4cd-c848-44b3-85af-6c1c6426a0fe,2023-03-03 08:15:18,2023-03-03 08:16:18,39.52959284259194,Delivered,5.0,Missing items
4ab0c9d5-6e48-4601-b979-7060d403c123,445e3297-1eef-4a68-9671-d2c3caa098e5,e9aea2c2-af36-48a1-9bf8-b073c219c3cc,2023-06-23 14:41:09,2023-06-23 14:45:09,33.01676169559489,Delivered,5.0,
ab05c40c-d7d3-4d65-b9dd-1115d304512e,bd652ffe-79ea-4213-8a08-7da01ab3f79d,b39334cb-82d6-4ecc-8b86-fe64fe266d2c,2023-12-26 19:10:25,2023-12-26 19:08:25,50.33892926361113,Delivered,5.0,
0af1f292-7a03-40af-ad34-509634ed80f4,595c83a6-8bd9-411c-a399-7d15dc12b7a6,c6d38064-4711-4cef-a980-55bd3b8c8930,2023-02-15 22:01:37,2023-02-15 22:15:37,41.19399869443027,Delivered,5.0,
283b4cca-8195-477e-bab6-9e2cc771533a,d958ff5a-9240-4f14-a665-a257de8b29de,a6d01f1c-7278-4574-b6f6-afa42b8e21b7,2023-09-18 07:37:44,2023-09-18 07:41:44,35.112559767306315,Delivered,3.0,
3b94b678-1ec9-40f3-a0af-8177bcdfd896,f12ee06e-1eb6-4d95-a0d1-3e443652034b,76d2580e-270b-457a-b433-b3f53eaab74e,2023-05-07 13:56:59,2023-05-07 13:55:59,42.37371416514201,Delivered,,
226728e5-c769-49ca-9baa-8ecf6f21425f,f8a2e9ea-4468-4f70-acb7-d0585852c295,74769f2b-a678-4553-ac29-e1e6ba618c92,2023-09-08 14:31:34,2023-09-08 14:06:34,23.766251027299468,Delivered,,
b20c9391-f75b-46b2-a081-c22f832104b4,42f0092f-9f27-4d16-a7f7-aa632c84e36d,c6d38064-4711-4cef-a980-55bd3b8c8930,2023-01-19 07:25:06,2023-01-19 07:18:06,25.478046800314125,Delivered,5.0,
d480a68f-4c7e-4dc8-bd49-3bb1d28db2e8,7e3970d6-d203-47d8-96ee-bc9da7554e43,750f22fe-2af8-420c-97bf-5430b6ad5085,2023-09-15 18:11:13,2023-09-15 18:26:13,50.7048319993185,Delivered,,
5f9dacc5-b22c-4768-abb4-ccc153400e41,4f7d5a3e-da0f-4546-8d4f-2e348f129684,51e907b4-0111-4f8c-9390-f7e9799dc980,2023-03-24 07:00:20,2023-03-24 07:09:20,43.958102930200276,Delivered,5.0,
6b4e5fee-76ec-4c24-89db-0ac14e6b7ffc,fb5d5426-8b07-4266-888a-97b2fca9beef,c8b3d2f8-71e7-4d95-8656-2d9261747a1f,2023-04-25 10:29:34,2023-04-25 10:45:34,46.278893782296635,Delivered,5.0,
8243d8b0-aba7-407e-aece-060e602f25a4,61f49a5f-b6b9-44ca-96de-80ae5f64eb78,42cc0c3d-7a6d-4cd7-80e2-c8b890295cb7,2023-07-08 12:14:51,2023-07-08 12:10:51,41.12570845436251,Delivered,4.0,
a4bb4776-7078-4f41-a4d7-8de814caa1b6,70fb7d3f-c59d-4d77-a163-beea4f5f785d,bdadff53-b1dd-47a8-8205-f49962ebfce0,2023-08-20 14:24:29,2023-08-20 14:16:29,34.79275286759359,Delivered,,
70b80740-8201-4b97-b9c0-105edd11b609,844d3118-811c-4eeb-858c-8c1880748b93,bdadff53-b1dd-47a8-8205-f49962ebfce0,2023-11-26 07:23:25,2023-11-26 07:33:25,59.959469683106114,Delivered,4.0,
a328ff81-3dd5-4bfd-a988-3f724f74f07f,4dcce8d7-51fe-4340-9468-9c3aa44927fe,37bb5eae-a205-4431-a104-b369b6e336e8,2023-12-15 18:58:25,2023-12-15 19:07:25,58.27681033142904,Delivered,4.0,
da507e29-ab38-41a7-9802-c1467bfa08c5,40ecb54e-b9eb-4ee4-9c39-e3b6f1b79fc4,4de0821b-b748-4c89-978f-0e2fa11883c6,2023-02-16 12:57:57,2023-02-16 12:59:57,46.474878119586386,Delivered,4.0,
79261063-d5db-4d64-8b33-9310acfbe4bf,53eba271-74e5-42b5-9a03-ecb37592c652,2d2620b5-2a8c-4fcd-8bab-7822de4cd000,2023-03-23 17:23:40,2023-03-23 17:05:40,21.01640944387139,Delivered,,
e9f590dd-d748-417b-becd-b6a1ff20dd6b,e3530a15-ed29-4714-bd1f-6ac031dcc313,fa111aa8-bd82-4b4a-aaad-ba6c0ed95715,2023-08-18 19:40:42,2023-08-18 19:51:42,46.427317745488125,Delivered,,
85c322ed-b9d2-4b5a-94be-71bb55b0fbd2,70237d6a-a12a-4ed7-8679-14cb41788fa7,c12d98c5-db0f-47f3-98c5-7dcf32f30399,2023-02-12 16:51:51,2023-02-12 17:06:51,56.65722946498876,Delivered,5.0,
8d4996bb-81bc-4495-b353-9e9e1dde0567,4d3ae002-97d2-4a97-b48a-7b03c828a8d3,b62afed4-f84c-4acb-b6c2-de5ebc51d1e4,2023-12-03 11:51:05,2023-12-03 12:03:05,55.56854320356017,Delivered,5.0,
a578ae5c-4aab-4737-b853-aa7bde00e577,0c1feb8b-f726-4e9f-a958-c799e445eb17,047d4edc-8141-43b1-87e6-6d13d7da6c51,2023-06-27 16:44:12,2023-06-27 16:55:12,50.40961287020488,Delivered,5.0,
afd995d0-d269-4837-85a5-7bd92de663a1,78cbb04a-5daa-4be9-bd32-1fd512ef3929,553349a4-943c-4730-9f42-e4b540298726,2023-06-24 21:14:37,2023-06-24 21:04:37,24.639082087084482,Delivered,5.0,
b85715d1-3543-4d51-91f8-712464e83fac,63bf7170-51e8-4be3-ad0a-06459b7b78d9,0f4d0f51-7045-4aa6-82fa-79da0fb7783b,2023-12-29 14:40:45,2023-12-29 14:49:45,63.78064161501482,Delivered,2.0,
fa009998-cb67-45c5-8ebd-839e81906a85,70588333-0bc9-4ca3-8319-90125c3261fb,46f9d4cd-c848-44b3-85af-6c1c6426a0fe,2023-06-14 21:53:25,2023-06-14 21:59:25,41.41417082199729,Delivered,3.0,
d83eeea2-4841-4e33-aeae-6268befafdcd,cf3b37be-d624-48b6-a941-ba168cf2e140,42cc0c3d-7a6d-4cd7-80e2-c8b890295cb7,2023-03-24 16:11:04,2023-03-24 16:08:04,29.51364703734123,Delivered,,
b8d4a0a9-d1c6-47df-8134-4c46ca6eb986,0f8e638e-2ff8-4724-99e4-8c4cdf840b42,ea3ddac2-b762-444c-a02b-84c4b28af2ab,2023-06-03 22:37:34,2023-06-03 22:34:34,32.63643180047808,Delivered,,
3a12f5d5-e4c5-475b-b4a4-37e9b147af37,1cc2a8fd-6eee-4eca-8261-c91580d37324,c8b3d2f8-71e7-4d95-8656-2d9261747a1f,2023-07-07 18:46:50,2023-07-07 18:39:50,30.136251740826406,Delivered,,
38da745e-0bc1-4255-a696-7c02618ee8f7,79d614e5-5b43-425b-b48f-1ab7f6e2b489,0a95ec58-d38f-454d-9b3f-710fb8c336e1,2023-09-13 11:49:54,2023-09-13 12:01:54,39.03658352223208,Delivered,,
cc976939-8583-4876-9a93-b103395fc3ea,b4a50e8f-eea4-4d79-b5ca-18cf9122add8,37c2ff16-a17b-4e63-83fa-b510d4d8431c,2023-12-20 00:04:36,2023-12-20 00:03:36,40.388226960195574,Delivered,,
ae46ca33-945e-4d66-a1c9-72bd262ecd2f,d112cf48-f885-47f3-9d3f-26a29f0cd1c6,1399d51c-774f-465b-abe2-2c246045f1b0,2023-04-28 15:30:52,2023-04-28 15:41:52,45.730534313699934,Delivered,5.0,
81bcc84f-ab23-482f-8ca0-e6332cf88d8c,ac72a5ba-6016-44af-8e5d-f04ace4fd964,2ceddcca-94f2-4da5-a472-0524e31a402f,2023-07-02 20:21:09,2023-07-02 20:21:09,50.30275216368271,Delivered,4.0,
310bf2ad-7ee5-434b-a2cb-c23ba38e4f52,07f68088-61b3-4695-8a45-9f36dcb45790,a4485652-07f4-44e9-8485-c8f24cde2259,2023-03-15 20:44:01,2023-03-15 20:39:01,34.522015883243654,Delivered,5.0,
49de3a52-7f5c-4c82-970f-85baa4416a9a,5a29672c-2ace-4993-b89e-61c9e593e53f,51e907b4-0111-4f8c-9390-f7e9799dc980,2023-11-27 12:18:11,2023-11-27 12:30:11,49.82133213142329,Delivered,5.0,
210fd130-e750-4cd5-8ed1-5101f2673ac0,6992ac4e-9fb6-49a8-a652-5ed17d5b1dae,047d4edc-8141-43b1-87e6-6d13d7da6c51,2023-07-22 08:09:52,2023-07-22 08:15:52,47.3385625413681,Delivered,5.0,
13d0509d-45a8-4f65-99ad-0409269a211e,35450bc0-7a3c-4f0c-a801-fdcc106a6fa2,26f99308-01c0-4edb-a282-a0cee25f4ef9,2023-03-12 14:43:20,2023-03-12 14:36:20,35.93703159874977,Delivered,4.0,
419a0167-d3b6-48c2-8585-84a8a669f97a,c40ac28a-d9eb-4197-9a25-7a1e81d2d705,5914801b-0c5e-41d2-bc22-c79b73364ca7,2023-10-12 13:35:24,2023-10-12 13:36:24,48.73273127443248,Delivered,3.0,
3b67ca9c-ba93-417c-a847-6e12e4412e2a,774cd30f-72f5-4125-9f36-d10c116d64f9,2ceddcca-94f2-4da5-a472-0524e31a402f,2023-06-02 20:21:37,2023-06-02 20:18:37,49.09180612512459,Delivered,5.0,
07e89c68-551a-4754-b296-a56564e181ac,ca7af86f-c645-46a0-b796-48c3d55b6841,5a43f67b-0960-4071-8fe1-58be3e47fe0f,2023-12-08 07:22:39,2023-12-08 07:27:39,33.09026281766002,Delivered,5.0,
6a29b083-4d26-4619-911f-e663a8919a28,390f97c1-be8e-40d7-b0dd-6f4563e35ddf,ea3ddac2-b762-444c-a02b-84c4b28af2ab,2023-05-24 12:34:01,2023-05-24 12:23:01,26.764012677241595,Delivered,5.0,
b4d11575-cdc7-4f17-a490-36681780097e,a9b94385-a1d9-43ab-a989-37b463a99e16,d09377b2-64bb-4c9a-aee2-91779ae236ab,2023-12-22 11:04:17,2023-12-22 11:10:17,40.266065326850374,Delivered,4.0,
df43de2f-d145-4088-83d6-c0177b793bdb,509e654d-e2f7-4696-9f22-f884e5467c4b,072538e0-787e-4522-bea7-277c5216be92,2023-12-21 00:12:00,2023-12-21 00:16:00,41.24821322259177,Delivered,,
7acc12fb-b76c-498e-88b2-3e8bb2b30b1d,6655de7a-8d1d-4c33-a3db-cbd9fd3c262d,39d4ec65-0475-4f7b-bcfc-d1902067e15d,2023-12-04 17:18:35,2023-12-04 17:16:35,29.23830785574348,Delivered,3.0,
cea82708-7d2c-43d0-ac18-58075b138107,8f08356d-0ab2-4e8d-8f17-d6f90f6a4280,5914801b-0c5e-41d2-bc22-c79b73364ca7,2023-05-10 15:06:59,2023-05-10 15:03:59,35.69093000003153,Delivered,5.0,
aec01e9e-5624-4c52-9535-effad14eac57,4ee8bb92-9bef-4042-ab74-6a49041d09b7,78d78d68-3f03-4c4a-95a8-b9d1d74dcbe8,2023-03-23 14:39:50,2023-03-23 14:44:50,39.24819471749359,Delivered,,
b2b79e38-c30a-4202-93a8-d1e6c28551d5,6afc6216-5dfc-407d-b486-32fe6c647526,32e42378-130f-4ade-94e6-ca605427ca86,2023-06-16 14:53:59,2023-06-16 14:51:59,37.02284088606376,Delivered,3.0,
61ead121-b6b7-4cdf-80a9-be5822daf512,f592a6c4-6b5f-42e6-b87f-42a0d02fdf3f,612cd017-f02c-40f0-be4f-c53c3cf204ce,2023-11-11 23:40:31,2023-11-11 23:40:31,39.27559048735425,Delivered,,
ee7010bd-2a3c-43b3-ba13-895b78156a40,9da70a09-f7c4-40d3-aa94-f7b5790a1590,afdee0bc-6ea3-4ca8-940b-74fed06b2205,2023-02-17 18:02:46,2023-02-17 18:08:46,39.05504234654872,Delivered,,
d7f2e598-858b-47be-9856-71fbcba908a3,53b5f13f-8cce-4b76-8705-8277bbd1ff59,a255beb3-838c-4ef0-b9f4-e1e4201788b4,2023-01-25 20:49:07,2023-01-25 20:42:07,31.448304755689463,Delivered,,
4a1d028c-add1-43d0-8011-74712c0d64e3,3aa68edf-1fec-4ff7-bfdb-a7600eafa674,4d8c1530-e183-4cf9-aca2-3365ca139c3e,2023-12-01 07:55:24,2023-12-01 08:01:24,47.183464125859956,Delivered,5.0,
65fdeff0-647d-4f3f-9126-0b9df5ba6e48,4fa432d9-99eb-4e47-820d-6a3ab75aafa3,34be4831-6df4-4583-9168-4ff1e6068f60,2023-11-06 14:32:31,2023-11-06 14:30:31,29.040415506565893,Delivered,5.0,
f69210c5-27c2-4895-9e98-0232f437fb62,88989a8b-511a-4a70-9b1c-6d2ebb04a39b,df11a463-f9a9-4bf2-9c70-8075b6d4ba40,2023-05-05 13:31:01,2023-05-05 13:31:01,49.08259627770751,Delivered,4.0,
652672a9-4e7d-4c6c-8eff-4554213469a4,42819418-b939-41d8-aee0-b9adaf292e4f,37c2ff16-a17b-4e63-83fa-b510d4d8431c,2023-09-26 07:58:33,2023-09-26 07:59:33,39.505557452798435,Delivered,5.0,
455fc16a-7226-414c-8412-4c48acf7be07,38c1df75-a14a-449b-aca4-0e5cae0aac10,ea3ddac2-b762-444c-a02b-84c4b28af2ab,2023-09-19 10:38:48,2023-09-19 10:28:48,24.14007151404586,Delivered,4.0,
ae02494c-a89c-41ec-aae4-dd6ee52c4800,01a275e2-7062-4c00-ad02-b50c1a8d7bde,0f4d0f51-7045-4aa6-82fa-79da0fb7783b,2023-07-22 20:10:42,2023-07-22 20:14:42,49.935879212556664,Delivered,4.0,
65896d7a-1f11-4c9e-b953-aa6d011b9649,c08423de-6325-43ad-91a0-98f58df85515,5a43f67b-0960-4071-8fe1-58be3e47fe0f,2023-08-10 19:36:04,2023-08-10 19:25:04,36.81853061265437,Delivered,5.0,
482402c3-4d58-40a2-b80e-e6c429aba074,e69faa1d-9f8e-4e4f-a51c-fa8b3eaf5adf,e9aea2c2-af36-48a1-9bf8-b073c219c3cc,2023-12-19 21:46:43,2023-12-19 21:34:43,26.37977060331843,Delivered,,
efc1012f-dec6-487f-96ba-450c37b622c7,8c42676b-4194-4170-8667-9a7d9aedc79e,749f6d4e-4795-4daa-b981-53d019e477c7,2023-06-21 15:20:26,2023-06-21 15:17:26,35.972240018061605,Delivered,,
b40a6e8b-b894-49c5-a810-860f383031ad,7492454f-dfb4-487e-849b-1ea476118e38,78aa1e49-7ab2-47e5-b1e8-fb3eeb6848e1,2023-11-03 20:52:56,2023-11-03 21:03:56,40.864704349383956,Delivered,4.0,
7814736f-1bed-4c04-b531-24be205b5c65,2c3dac4e-e298-40aa-968f-5988db850c8a,51e907b4-0111-4f8c-9390-f7e9799dc980,2023-05-12 00:09:59,2023-05-12 00:12:59,40.711746219984995,Delivered,,Damaged packaging
69b6650c-2b1d-4b5e-a13c-5a628d92919f,3883fa1a-4e6e-4511-abef-89bb3a346682,c6d38064-4711-4cef-a980-55bd3b8c8930,2023-05-18 01:31:06,2023-05-18 01:18:06,16.879298932460586,Delivered,,
6f514023-f28f-440b-a8c2-9358bdd6f8fa,f620231d-d88a-4ddb-855e-89a66392654b,b39334cb-82d6-4ecc-8b86-fe64fe266d2c,2023-01-12 19:45:20,2023-01-12 19:45:20,54.37770122980859,Delivered,5.0,
