order_item_id,order_id,item_id,quantity,price,special_instructions
0ceecd4a-f317-41ee-877b-9605caa50161,31198b38-f1f7-4c89-9b9b-4aabe5e1666d,0f710027-af2c-4968-9382-7e396e163286,1,23.34,Extra spicy
180abea7-3bbd-43e7-9549-0cb40a6e1f74,31198b38-f1f7-4c89-9b9b-4aabe5e1666d,7371c773-83c0-4a9a-a514-ef74e2cb72d1,1,51.57,No cilantro
ef05bedf-40b2-45b1-9bd2-325b0cad67a4,31198b38-f1f7-4c89-9b9b-4aabe5e1666d,0f710027-af2c-4968-9382-7e396e163286,1,23.34,
b22842b4-5a83-4a41-8180-09597306b0ff,31198b38-f1f7-4c89-9b9b-4aabe5e1666d,0f3d2526-dd12-465d-b78c-c5187563903e,1,34.72,No ice in the drink
ecb08e19-3dd4-4ca2-a7af-949cd2ef3e62,637dab42-c9ea-4969-9287-45e8e5441633,067374b6-8606-4c8e-9432-b3e8f952b48c,1,48.13,
cc1d71cb-57cc-4af0-9f20-17eb93231395,637dab42-c9ea-4969-9287-45e8e5441633,f088a7d1-3b68-4488-8620-8a6555803303,1,31.55,
bd0bf566-03d3-45e4-8935-485f24a2a04d,637dab42-c9ea-4969-9287-45e8e5441633,f088a7d1-3b68-4488-8620-8a6555803303,2,31.55,Add extra sauce
ff68d7a0-9c19-4491-841b-4f0cdd6df3ef,50614b13-b32a-4050-946f-22e784117987,ed18bf93-7a00-4a1a-afe9-90752d9d652b,1,15.99,
ca8c9c9e-97af-4fa8-99aa-c0ce7c060326,c2679dc0-6da6-4a22-9d7f-1745049c8e0a,81e4d1ec-b41c-409f-9462-93bd5d7de209,1,54.09,
c0ef64ff-9b2a-4033-aa80-569d570f5af0,c2679dc0-6da6-4a22-9d7f-1745049c8e0a,2985f28c-0947-4fd7-a134-c02af3566b54,1,39.81,
02e96aad-a16d-424a-81b5-a9774db3c02d,c2679dc0-6da6-4a22-9d7f-1745049c8e0a,810a45c2-b0ea-4846-94a2-1ccb8abb3a88,4,46.34,No cilantro
ea1d224c-c6da-4963-8e61-a256e0754b5b,9d1a7928-0c1e-4046-a5b9-f3c921b64a7f,ed18bf93-7a00-4a1a-afe9-90752d9d652b,1,15.99,Extra spicy
8019398d-c4b5-465a-b961-031df2c706cc,9d1a7928-0c1e-4046-a5b9-f3c921b64a7f,e3fbff2d-83af-4084-a956-31c716a271c5,1,12.67,
b8dcff0c-d51b-4683-bc85-3c70c99d68a5,99a8eaaf-ac03-4ef2-b6f8-92123b48496d,911c0ad2-cecc-486d-a65c-5449c6ee2335,1,32.05,
069936a0-2e87-4116-8393-92bc1a5498a5,99a8eaaf-ac03-4ef2-b6f8-92123b48496d,f9c3c05e-d84b-4901-abc3-3b23c142e652,1,39.38,
28c59b47-14d7-4596-915a-ec88850ef881,99a8eaaf-ac03-4ef2-b6f8-92123b48496d,91d097eb-0250-47c3-b1a6-53c33c71789c,1,40.98,No onions please
751c9550-3a3e-4bd3-836c-715aa07931e6,121685e7-f2a9-4532-abb6-3c300f18b6e9,63e56f90-c930-48ae-b5a1-869c0cf9e6eb,1,44.6,Substitute fries for salad
55157471-8c2d-4de9-bacc-c81ebf6f096f,121685e7-f2a9-4532-abb6-3c300f18b6e9,2985f28c-0947-4fd7-a134-c02af3566b54,1,39.81,
4e677c9e-e6e1-48c5-81c3-c1d3b09a9264,2474dc7a-29b3-426d-bf1c-5b545f2ddc17,9d08eefe-f793-45a4-bca0-25e85cb7d693,1,41.73,
aeb30f06-84b1-4abe-b1dd-53cd5039300f,2474dc7a-29b3-426d-bf1c-5b545f2ddc17,cbfd7ed9-a3f7-4c2e-a840-13940399d8a2,4,14.91,
a329b119-cc34-4457-aa8c-8e854202ad34,6060198a-679d-44be-88a0-ba5350b9644f,c00fa239-354c-4af2-87ce-3bde89eaf832,3,40.01,
1b7cb295-f67a-434c-bbd6-99adeb2cd6a9,6060198a-679d-44be-88a0-ba5350b9644f,c00fa239-354c-4af2-87ce-3bde89eaf832,1,40.01,No cilantro
cb849500-41bc-4779-8f53-fd473874f475,6060198a-679d-44be-88a0-ba5350b9644f,075b5a9b-1ada-4a11-b38c-a1f316cb941d,1,31.02,
a64009f1-e08d-433d-a3db-7b16af897a89,b35fbeaa-ea3f-4deb-8deb-0c4eb94dd3b7,47dc4f12-7c6e-4a3e-a388-541399b64496,1,39.68,
3538b199-e8fa-4d26-a849-acecef5436b0,b35fbeaa-ea3f-4deb-8deb-0c4eb94dd3b7,f38b12ea-0e6d-4eb1-8cd9-13b1f56285b2,1,44.45,
788a369a-97af-419b-931a-b3972123e859,b35fbeaa-ea3f-4deb-8deb-0c4eb94dd3b7,b0a1a8f7-0804-4130-9e40-309508eb21de,1,15.2,Dressing on the side
56cb10d2-8867-40fe-805b-9083ca6b996f,42121f6f-64dd-4bb9-bce9-191419ef6fea,666622c3-46a8-4f19-a81c-fc4628060d60,1,17.73,
94daae31-60fe-4963-93c2-9b45de9bccb6,42121f6f-64dd-4bb9-bce9-191419ef6fea,666622c3-46a8-4f19-a81c-fc4628060d60,1,17.73,
38987ef7-e74a-4998-82c9-f5739c5091d9,6d99fb86-dc94-4bee-9c62-9c42b8278856,f708edb1-f9b1-4bdf-ad90-4aa9cc6fcdfc,1,5.0,
cc3c7abb-90cc-4cd0-ad6a-996e91337ec1,6d99fb86-dc94-4bee-9c62-9c42b8278856,036538d9-c965-4f66-adaf-1e5f361aa55d,1,5.0,
31cf17eb-7b28-4e7e-8eed-384305ff8ba5,5ee9d281-9229-439b-a0b2-146e9b11ddee,dca21989-e03b-4378-9c6f-c3b1ae106de0,2,13.58,Well done
13d19131-5882-4635-ac4e-51b1ad369bd9,5ee9d281-9229-439b-a0b2-146e9b11ddee,19949d3e-81fd-4fe8-b892-7e0c956cec06,1,10.21,
44a8652d-570a-4f5a-9558-7a951700ce06,95fbfe57-8592-417c-9fee-6b45ead240b5,033bbfe1-7c7b-4cb0-9f9d-8c5cf2970bca,1,36.08,No cilantro
0093d7a7-2f67-4cfc-aff9-a4fca30d9bbd,95fbfe57-8592-417c-9fee-6b45ead240b5,ceb49c35-691c-4ef8-af8e-9c25028a1d68,2,17.99,
05655c32-249b-48f3-8a8c-d66110435195,e77327f7-3efd-4668-b969-809e2b7118fd,61087f42-93be-4bc5-a843-c6c7220b022a,1,13.27,
4c8b3cf0-3b20-40a5-ae03-c6edf5e24c5e,e77327f7-3efd-4668-b969-809e2b7118fd,c4e09c6c-cf47-4ff9-b2c7-a7d80145429a,1,23.43,
0762d532-f649-44ad-aa6d-f4ee93bf00eb,e77327f7-3efd-4668-b969-809e2b7118fd,df2e0db2-efaa-4ade-a4c8-0f594794aea2,4,21.79,
c7c6353d-a97c-4290-a390-1478cdc16b59,e77327f7-3efd-4668-b969-809e2b7118fd,29a86b51-2ff4-43c5-9982-c7d4ace950c4,1,7.79,
e3a2a11a-09df-40f3-b366-2434944f1979,e77327f7-3efd-4668-b969-809e2b7118fd,296bdb63-921d-47ae-959a-716a5ce8f6e7,1,18.87,
bc0e51f9-2fc3-477e-95bf-a4cbac413e6c,e18a444f-5bea-4eaa-8641-0734403b4800,17e65d23-74b4-48fb-92cc-cd3af896afec,1,5.0,
7563681f-e291-4891-8781-39241e1d11ba,e18a444f-5bea-4eaa-8641-0734403b4800,17e65d23-74b4-48fb-92cc-cd3af896afec,1,5.0,No onions please
ecd5cef2-f9e9-4832-9147-91f4d33735a8,e18a444f-5bea-4eaa-8641-0734403b4800,ac3f0b86-f633-4a94-a5d7-f0dc6c8f654f,1,5.0,
1f8ef0de-38c9-45b3-9d75-64e6c9b53215,eb414998-28cd-463a-bf43-a1e51ac14797,a684e597-51d0-43ec-94d4-3b9e1d096b29,1,10.67,
02ce0139-7c45-4e98-b546-375c093c9df2,eb414998-28cd-463a-bf43-a1e51ac14797,741c2776-045b-4fe8-9b42-75bf54e261ff,1,12.04,
d945ffda-76bf-4254-8d13-afa0ae040ac7,3887cbe5-3f61-4519-8d8d-d404f13f02b0,8532c55f-b088-4613-a507-428a1676415b,1,6.48,Extra napkins please
3f7153af-e61a-4407-a0e9-0468ea5004ec,3887cbe5-3f61-4519-8d8d-d404f13f02b0,95797187-6fc8-442e-928d-b42dc2675764,2,7.7,
5a7cdfe7-5916-4ae9-a5d2-d0eb5ae66032,3887cbe5-3f61-4519-8d8d-d404f13f02b0,314d5aa5-43dd-4b98-b1f2-bbcb744904a4,1,6.1,Extra napkins please
ede6c265-169f-4b5c-abf0-9e7382c54287,7ff60f8d-9344-4190-8e45-c314bcf839e3,b43f56df-caf7-4bea-b432-5aa51584d0ab,1,14.59,Substitute fries for salad
d92222a6-04ad-44eb-8537-235ad8d2bff9,7ff60f8d-9344-4190-8e45-c314bcf839e3,b43f56df-caf7-4bea-b432-5aa51584d0ab,1,14.59,
9a0c8ecd-1f82-4072-89d1-bc801ecdec5d,7ff60f8d-9344-4190-8e45-c314bcf839e3,31e94554-7703-4897-82d3-c3791f8c9214,1,10.28,
ca215d2c-9a5f-4f14-8b05-a47f03c203b1,7ff60f8d-9344-4190-8e45-c314bcf839e3,aba3030f-3c83-4359-ab2c-f775392d1d59,2,11.03,
9f349f37-49f4-4436-a1e5-06605545e414,7ff60f8d-9344-4190-8e45-c314bcf839e3,e3fbff2d-83af-4084-a956-31c716a271c5,1,12.67,Substitute fries for salad
18e55b19-7612-42ac-984b-0f78e3026c6b,b952c435-ac4d-466e-93b5-9ede1480ce81,75f7de7d-a270-44f9-9dee-d0d24b3b7db2,3,22.92,Gluten-free if possible
3cce6228-e4ad-404d-8f37-b8998d2a3802,b952c435-ac4d-466e-93b5-9ede1480ce81,3e3f5e36-36f7-43b1-abf1-9d3899c3bedd,1,17.14,
91af1930-a90c-4e77-ab94-7715ed87ddc8,b952c435-ac4d-466e-93b5-9ede1480ce81,ae3449ab-e750-4264-81ad-a8d578326834,1,15.05,
c3ea5394-74b8-4112-b278-56bdb6ac737d,b952c435-ac4d-466e-93b5-9ede1480ce81,59f4e1d2-cd5f-494e-9b50-816ce7c78ffc,1,19.8,
6a258e7d-abc9-479d-82ec-5cb28ecbfd8d,533f53a3-18d3-4555-bd19-fed63902f9c6,66bc2b45-403b-44b0-baaf-954741ce0ff3,3,5.95,Well done
61855b37-3ada-40fd-8a22-7724b6627630,1ff2afbe-e37c-4755-9bdf-0ec979f308ff,7e0aa285-73d2-4c0c-8ac0-62d486ab2806,1,26.83,Extra spicy
8d3d349a-1af7-4538-b0d8-8780c3a21a83,1ff2afbe-e37c-4755-9bdf-0ec979f308ff,a31a97a3-08aa-4ab0-963c-bc09734665ba,1,40.46,
8e6f492c-978d-4cab-8cc1-77ed19ed6f7c,770f1922-ac93-4858-af7e-c0f6b017f06b,c5ec6376-29d3-4263-8536-21d68ff48ed3,1,5.0,
54ba349a-6e9e-48b6-b322-dcd5d0f9ae1f,770f1922-ac93-4858-af7e-c0f6b017f06b,c9d49346-b793-442f-a929-d1874c536fac,3,6.96,
5feffa56-e3d1-4c5f-a27a-da567cb2ac38,770f1922-ac93-4858-af7e-c0f6b017f06b,76a97ef6-f9e9-4378-98bd-4e165ebf4dbe,1,7.29,Extra spicy
8192807d-b32c-4f98-9c80-50f1c0f4e61b,770f1922-ac93-4858-af7e-c0f6b017f06b,79bc0195-4d7d-48e1-82ab-5f675a5d27e3,3,6.27,
6fb821f1-10aa-4aed-9914-12fae419e4a3,3e85f7a7-d068-4357-b214-078220fb9908,978697f3-a414-424a-b1df-1fac323b08b4,3,5.0,Well done
676ad543-d201-4bf7-9c39-08732ed99c24,3e85f7a7-d068-4357-b214-078220fb9908,0f57b438-682d-42ab-a733-f79254494b0b,1,10.28,
f5751042-bace-4707-b466-821b8c022da7,1f1b80fc-cd87-4996-8f30-36a123de5849,3361f0a6-ef26-4ba0-a0d3-ca67e048920c,1,10.67,
d7d6301e-4aaa-4260-a87c-6ff6b1dd6a25,1f1b80fc-cd87-4996-8f30-36a123de5849,bb0e95d9-27e2-4f0b-8d4b-a25b5a4b16fe,1,18.11,
190f1869-de3f-42b6-9299-b754727c0ed2,1f1b80fc-cd87-4996-8f30-36a123de5849,140e86d3-8e24-4634-9298-66963cd9286b,1,18.68,
150832be-9d16-49ab-9a77-a9406af28f74,22c9450f-ce4b-45f2-955d-d03e2671f3f3,4563ba6c-7259-4694-beec-2627417d6498,1,8.45,
61a7ab1d-6f3b-4d52-8264-15257139393d,22c9450f-ce4b-45f2-955d-d03e2671f3f3,e567c35c-2f73-4ea9-a4c3-456fe3df09b8,2,5.73,Well done
298d7e8a-2be4-4121-9fd7-bc802adb3f4e,22c9450f-ce4b-45f2-955d-d03e2671f3f3,314d5aa5-43dd-4b98-b1f2-bbcb744904a4,1,6.1,
54fee581-b696-4048-b903-3e9b0debec43,ad7765c2-fea9-4c5f-9d0b-ab79073272f2,2dac5485-aa26-4168-8cbf-2d6929e576fb,1,9.43,
e3410eb4-7af9-424d-9e1c-5e414724e4f2,ad7765c2-fea9-4c5f-9d0b-ab79073272f2,2dac5485-aa26-4168-8cbf-2d6929e576fb,1,9.43,
efd72814-b29c-47ac-a721-4579b62570a7,ac991724-c456-4e74-8b76-38f1df2c841b,067374b6-8606-4c8e-9432-b3e8f952b48c,2,48.13,
108ca7d8-20ac-4152-8259-b110273c185d,ac991724-c456-4e74-8b76-38f1df2c841b,911c0ad2-cecc-486d-a65c-5449c6ee2335,1,32.05,
78cf3016-36c0-4cf1-96d9-b30947dc311a,874bc0f6-d4a4-47ae-883d-fcc406b50cef,0fc7e4db-e41f-4ba1-90ae-e7b2e280e160,1,13.21,Add extra sauce
1980c9de-4825-4c40-a3f4-dd2b4ae7560a,634340d6-119c-4b1a-953d-969144a3c4e0,22f5a363-0220-4c80-97de-fd95b5f4840a,4,5.0,Dressing on the side
56d858fb-1f0e-45f5-9ff0-647c4834cfda,634340d6-119c-4b1a-953d-969144a3c4e0,ad48376f-8ef2-4b3c-8494-4f5ed8b9e421,1,9.14,
18a6b71e-1c87-41e7-b4d5-668ae22070a6,0d59517e-6774-4dce-aaee-6f89c4c94011,5dce9389-20f4-4a84-b01a-89f8e9951292,2,33.78,
172aaf72-5cdd-4e6e-a82f-de9e1c540abe,0d59517e-6774-4dce-aaee-6f89c4c94011,41aa64e3-a7fc-4dce-b12f-33d99a68cd64,1,19.6,
af2965dd-31ee-4e29-b4df-0f64f6b971a0,8b6cfc39-75f8-426a-8bc7-c0cb0c1cf6f8,66cc2da0-e5f1-4699-bcd0-9beb75b030cb,1,18.5,
4421defc-dd19-483c-a335-e00dda7e611f,8b6cfc39-75f8-426a-8bc7-c0cb0c1cf6f8,24fa89b5-a21f-42ef-827a-3488295dc206,1,23.91,
fe1a1e40-d502-4ba0-8faf-0d7515fe9f5d,4f748350-f24d-496a-8a10-bdc67ef4305f,2efe4e65-1783-44ad-8c84-5248df73215a,1,16.4,Substitute fries for salad
9c3c8c33-fcfe-4997-9185-f90ca2a258a0,4f748350-f24d-496a-8a10-bdc67ef4305f,36daf90f-689f-4088-927a-3f44ef077fa4,1,8.85,
f9ed4d42-626c-436f-9c45-e7520125e83c,4f748350-f24d-496a-8a10-bdc67ef4305f,159c512e-e30a-4144-9a63-f1ba77d0eca1,1,16.03,
33c04279-938f-4316-89cd-092ea3c815c6,4f748350-f24d-496a-8a10-bdc67ef4305f,a3ef6a46-25ad-4710-b65f-15b692d54b4a,1,5.0,
613e517d-0f10-4e5a-aad8-b000f86b925c,b56edb6a-a19f-49ed-ac08-d6e8888498b3,911c0ad2-cecc-486d-a65c-5449c6ee2335,1,32.05,
4d62a3f1-e458-4663-a0b2-c71fd7f3f547,225a861d-4a68-4379-bd33-bdf23755fe9d,30524f2a-f141-4896-8f46-26c4e9a09ac2,3,5.0,
7d902939-c05b-42c1-86e1-7e556176849e,225a861d-4a68-4379-bd33-bdf23755fe9d,30524f2a-f141-4896-8f46-26c4e9a09ac2,3,5.0,
26621a43-40bb-4e8a-95ad-d57cfadb1f50,1f9b9e67-d450-4b04-bd77-2a82133d1dbf,075b5a9b-1ada-4a11-b38c-a1f316cb941d,1,31.02,No cilantro
4fa3ca60-461c-498a-bcf6-1310749c533e,1f9b9e67-d450-4b04-bd77-2a82133d1dbf,075b5a9b-1ada-4a11-b38c-a1f316cb941d,3,31.02,Substitute fries for salad
2d481bfc-d86a-4ee1-a73d-a3863e623110,1f9b9e67-d450-4b04-bd77-2a82133d1dbf,15dea914-d0b4-4d9f-8f99-fb8452ddc505,1,28.68,
5eb8d317-2207-4c19-a612-00e95854ada1,dca9010c-4bb4-4f82-9f17-01d75ccbb133,7c20bd4f-3ee0-4d7d-b66c-a7d96c3572da,1,20.3,
7a35b380-efe0-4496-a7cd-58c86f59d3cb,dca9010c-4bb4-4f82-9f17-01d75ccbb133,37951106-79f6-440b-803d-b18728cad3af,1,17.07,
3a7c3c6f-497d-4ee8-8afd-8832d74de681,dca9010c-4bb4-4f82-9f17-01d75ccbb133,9aaa2e19-1dbf-45a6-b356-838beca16a59,3,16.95,
4bdb8c99-ee9c-481a-bbd4-4f047e8ef005,dca9010c-4bb4-4f82-9f17-01d75ccbb133,140e86d3-8e24-4634-9298-66963cd9286b,1,18.68,
b6cc8526-717c-4d06-8f9a-1336c0b7a1cd,d67d6460-197e-40fe-8601-9dc917d10f9c,978697f3-a414-424a-b1df-1fac323b08b4,1,5.0,No ice in the drink
c1d33ec4-9e69-4c2f-b415-b82bae14fc1b,8690cbeb-77e4-4c50-a72b-82908fc988b0,41aa64e3-a7fc-4dce-b12f-33d99a68cd64,1,19.6,
e3ec27dd-5147-40a5-8ae6-085a0690cfb3,8690cbeb-77e4-4c50-a72b-82908fc988b0,b5abf0dd-1528-409a-97c0-88e730c693ee,1,19.01,Gluten-free if possible
ba374a42-59c4-44f8-9d64-e12a3d99cd5f,8690cbeb-77e4-4c50-a72b-82908fc988b0,ddb6cb9b-144c-4caf-9abe-716a59227c17,1,23.81,
c4fad6f8-0108-45d8-9aa5-8a7152b81e6f,8690cbeb-77e4-4c50-a72b-82908fc988b0,41aa64e3-a7fc-4dce-b12f-33d99a68cd64,2,19.6,
900ae1d4-039c-466f-bac9-11b7c870ca09,63aa513a-e8aa-4d8d-a81a-2dedd9e766d4,8296fce7-03c8-4c32-a529-a48cfe217874,1,15.05,
0fb2a18c-b133-49c5-aa62-ad6369338197,63aa513a-e8aa-4d8d-a81a-2dedd9e766d4,e4dde12e-9c0f-4b37-90e3-e1d7c3245f5f,1,30.46,No onions please
d0f10511-9062-4f7f-83ee-a991b2142d13,63aa513a-e8aa-4d8d-a81a-2dedd9e766d4,81374557-09a0-4e13-b125-f08b0fa93b3e,1,8.21,
aba58dda-c682-4df1-980e-2cd7307472c8,35cf2758-e39e-46de-a062-9febd94d9d74,c22c0794-2cbc-4217-b77b-1ddb79403692,1,9.06,No ice in the drink
4064f116-8786-4afa-a8da-a8323a9d05b3,35cf2758-e39e-46de-a062-9febd94d9d74,3321c5eb-83f7-46bd-8377-a38aa7fd31ee,1,10.71,
1b05be0d-200e-4161-ae35-a28ccc4057d9,ae736292-7b1d-4da1-b6a5-36979bbf7e1e,f588476b-b39d-40cf-ac10-b2dfcb726a89,1,10.27,Gluten-free if possible
99b27f5f-9233-44b5-8cdf-869680578ec6,ae736292-7b1d-4da1-b6a5-36979bbf7e1e,79387889-b1b3-42e3-841e-3eb64a62e8cd,1,15.76,
74db6624-39be-42ff-8060-3cd682106409,ae736292-7b1d-4da1-b6a5-36979bbf7e1e,2b6a3f78-4446-4d60-8698-8129d1f14e95,1,12.75,Extra napkins please
8a8f6c8d-c8dc-4fef-a19f-4af623acaca7,bdc32434-6bdc-44cb-8a97-1c6fd16d6d9d,170a3a66-2446-4646-8d17-6a54aff870a9,1,47.49,Add extra sauce
c4272917-bd5e-42d5-bbde-9051bcc20cd5,bdc32434-6bdc-44cb-8a97-1c6fd16d6d9d,d82109a7-2f35-42b2-b3c2-e27cd1b990d5,1,12.05,Extra napkins please
5d40de3a-efa0-4c51-a36c-07ae851a39a5,bdc32434-6bdc-44cb-8a97-1c6fd16d6d9d,b449f4df-558d-4bab-952f-cfbfad27889a,1,42.38,
e9ea61ec-f78d-4f89-ab2c-15724884251c,99184c73-690c-4489-b290-42ca46b5ad15,c06df28b-818d-4c40-bd58-3ceb18a03767,4,11.34,
897172c4-8f8d-4532-ba6c-f9bdf419302b,99184c73-690c-4489-b290-42ca46b5ad15,027a2e7d-d78b-43b5-919f-71c91d5b032e,1,25.25,
823b44d4-58be-4b6e-bde2-7f385c5c45ff,b0d369b6-200e-434a-81a7-7aa3e5f9c23f,159c512e-e30a-4144-9a63-f1ba77d0eca1,1,16.03,Dressing on the side
11e29052-c905-4bd9-93d0-cb1227f4018e,b0d369b6-200e-434a-81a7-7aa3e5f9c23f,a824dc31-7253-47dd-92b1-b948de2a4760,1,22.1,
5ba9102f-79b1-42a8-a75b-b5d44b50eba4,b0d369b6-200e-434a-81a7-7aa3e5f9c23f,a3ef6a46-25ad-4710-b65f-15b692d54b4a,1,5.0,
3f2ac979-1b1a-426f-aab1-74cd64a558ed,d6f2ce38-1a6e-47b5-90ce-7ab19147ebfc,1b12c44d-5f5e-435d-b116-cf1bdfad15da,1,13.49,
1d908052-d3e3-468a-987d-b8c6b146e9fb,d6f2ce38-1a6e-47b5-90ce-7ab19147ebfc,2824034e-c1d4-420f-92e4-191a3a554f7a,1,12.16,
dc2a1739-6290-4567-ab0c-d51bf095f0b2,38651826-e61c-4bf4-a1cf-5ed7fbd95c03,ca2b6865-f5cf-486a-8e04-415b1ba188c0,1,14.83,
43f0dd17-f855-4161-9d01-94572ad05924,38651826-e61c-4bf4-a1cf-5ed7fbd95c03,32cfaa25-0291-4f11-a3fd-b9f80aa4ae90,1,9.84,
6822576a-9a89-456a-b40c-f807725ec538,38651826-e61c-4bf4-a1cf-5ed7fbd95c03,e4119c14-b1e7-43cf-a8c4-a02da683483a,4,11.41,Extra spicy
661cb3bf-5635-40ce-9c3a-e79db3b4156e,eb59bff8-3fc3-47bf-86c1-1a3271b60369,10aec579-9e1b-4ed9-8426-76f342ea209d,1,14.24,
3e246698-3b44-4837-9ca1-adff633cb62e,eb59bff8-3fc3-47bf-86c1-1a3271b60369,16433c3f-7d36-478b-abf4-29d63d98037b,1,16.37,
90f6e23e-08c3-435d-bae7-225710a64b84,eb59bff8-3fc3-47bf-86c1-1a3271b60369,2ecc2333-752f-458a-bc50-b1bcbc03c717,1,21.09,
0e4861dc-e150-437d-bcfe-7f12b27bc3d1,afc03b73-5ff1-44a2-bb3b-c1361f1a2f6d,75ff3603-bb54-4a66-b37a-2e28a82cbf3f,1,14.75,
fef3dd62-a3f1-4f0c-ad8d-3a4b5cbc8c9d,afc03b73-5ff1-44a2-bb3b-c1361f1a2f6d,ac3f0b86-f633-4a94-a5d7-f0dc6c8f654f,1,5.0,
31d0901a-5237-4c1a-b8b1-35aa8e06befb,afc03b73-5ff1-44a2-bb3b-c1361f1a2f6d,017e8659-ba3e-42c1-b990-55e2b08ce8bf,1,8.57,
64f433ce-c2a0-4eb6-affd-fae9cc3289ce,afc03b73-5ff1-44a2-bb3b-c1361f1a2f6d,1463d5b6-6dc0-4f9a-b108-9b2a5e395bf6,3,5.0,
90c1ef9b-dacf-4c9f-bf08-38524d22b4c0,d083fb9b-88a5-42ba-b6a8-3ba547e2ff2a,bb0e95d9-27e2-4f0b-8d4b-a25b5a4b16fe,1,18.11,No cilantro
a643f276-54b1-4a9a-bbaf-199176dadb86,d083fb9b-88a5-42ba-b6a8-3ba547e2ff2a,3361f0a6-ef26-4ba0-a0d3-ca67e048920c,1,10.67,
9d740a85-6eee-48fa-9c5c-9d08a790f770,06bb75c4-0df3-458a-813b-9c6b945a5204,f45dbe38-d13f-42bd-ba64-c267601036e9,2,8.0,No ice in the drink
995f9abf-bd98-41a1-bf57-c2645dbe879a,06bb75c4-0df3-458a-813b-9c6b945a5204,0b4745c8-291d-460f-8a9c-34d5bd27b752,1,5.63,
615a2bda-4f9a-4ccd-8655-8944289a0d1a,06bb75c4-0df3-458a-813b-9c6b945a5204,2f9631e9-4ebf-4dd9-8adc-e8c6c797f683,4,8.16,No onions please
828ee500-38c9-4f5d-bc9a-55f114f74831,06bb75c4-0df3-458a-813b-9c6b945a5204,e3fe0989-fa87-412a-82d4-35af67564fa4,2,12.71,
4a7127d7-6c8a-47cb-8440-fa9dd39133f8,06bb75c4-0df3-458a-813b-9c6b945a5204,e3fe0989-fa87-412a-82d4-35af67564fa4,1,12.71,
b565e412-c886-407a-baa0-f8f7aade393a,717e21e4-afcd-4190-a798-008868fd2f2c,e3fbff2d-83af-4084-a956-31c716a271c5,1,12.67,Add extra sauce
6f752178-2586-4073-96b1-1d6ef742d1e7,5e7153f2-a46c-4086-9dbf-6a15d918c1f7,0fb68844-ea47-4b6a-ad57-778579c78bfe,1,25.07,
21bfc478-e6bb-4886-9d99-aca1665ad753,5e7153f2-a46c-4086-9dbf-6a15d918c1f7,c06df28b-818d-4c40-bd58-3ceb18a03767,1,11.34,Dressing on the side
45997034-5693-43e2-9f89-6a27f28c3df4,c4471832-e371-491c-bb8d-24d1384403a0,af693bb8-7833-4f62-9ed4-9136b13bef2c,1,21.58,No cilantro
9be04894-d1a9-4cc3-a8b1-675eb41a1449,c4471832-e371-491c-bb8d-24d1384403a0,0fc7e4db-e41f-4ba1-90ae-e7b2e280e160,1,13.21,
dbb88c76-b302-4e70-b92f-20277ddc330d,c4471832-e371-491c-bb8d-24d1384403a0,3bb854fe-7cc8-4e6e-97f9-3af83c8c5f0c,1,19.67,
6b0ab2a2-300f-42d3-ac61-f71ea5a8bc79,ee2f5b51-3748-40c1-aa81-8eea244e3cdb,5dce9389-20f4-4a84-b01a-89f8e9951292,3,33.78,
a0505cde-b779-4430-84ab-dcda86e24f2a,ee2f5b51-3748-40c1-aa81-8eea244e3cdb,5dce9389-20f4-4a84-b01a-89f8e9951292,1,33.78,No ice in the drink
54eba370-34c5-44a8-8c6d-d4a498f8f2a3,ee2f5b51-3748-40c1-aa81-8eea244e3cdb,cc955482-9bc2-4b9b-ad7f-9ad7a4830fae,1,6.1,
44fb34d6-0e27-4788-9dbf-bf02a50c3b4e,3b92bfbe-c5ac-469f-9e21-9ab41321bff3,3c2f4b2f-9c7d-4e50-b7f0-86ba64a2e933,1,5.0,
a761cdec-3be9-40cf-9d0f-0f8a118aad40,3b92bfbe-c5ac-469f-9e21-9ab41321bff3,f4c3b884-57be-4daf-bd4d-a122a97a76c0,1,6.06,
d81ad632-2f11-4614-9561-f13290205289,4eae50df-a417-4938-97d1-a352bde000e4,ca2b6865-f5cf-486a-8e04-415b1ba188c0,1,14.83,Extra spicy
f852264a-c545-48d2-bf0b-1569912d8f6a,4eae50df-a417-4938-97d1-a352bde000e4,93feeda3-4c7b-4de4-aeb1-75b8887f2709,1,5.0,
e3e1d27d-f48f-4d1f-be55-f47b5c6c92bb,d5ec4150-0b60-4894-845d-e83f3bdae4e3,c5504112-a521-4a99-a470-13a4708695bc,1,9.96,
b31d6715-2c95-4199-8b29-347d9f777337,d5ec4150-0b60-4894-845d-e83f3bdae4e3,b6dfd430-43a9-4aac-8a66-2605f8572a54,1,9.95,
6d5a4438-8c8b-4323-8767-4f75458197a8,a35787d3-05e8-4ab7-a12b-b3bc7370fc68,f45dbe38-d13f-42bd-ba64-c267601036e9,1,8.0,
652bb7f0-fc85-4808-8894-87416416b8ee,a35787d3-05e8-4ab7-a12b-b3bc7370fc68,e3fe0989-fa87-412a-82d4-35af67564fa4,1,12.71,
7fcaa039-abd8-4771-ac8d-0ba875bb3956,7463f00e-e1dc-47f0-bf39-84e27e24302e,15dea914-d0b4-4d9f-8f99-fb8452ddc505,1,28.68,No cilantro
